bridgeName,lon,lat
無名橋(64-720),120.320275,23.184955
無名橋(V12-730),120.31756,23.322975
澄山橋,120.383455,23.036375
永衡橋,120.11945,23.272
無名橋(N1-722),120.164765,23.126365
龍安橋,120.16726,23.133205
無名橋(V9-730),120.321215,23.314415
劉厝橋,120.17985,23.130505
舊社橋,120.361545,23.182915
南海埔分線水圳3號橋,120.188695,23.11743
無名橋(06-721),120.216915,23.221635
中寮橋A,120.10898,23.16764
西港排水4號橋,120.201715,23.1265
西港線水圳6號橋,120.21,23.12785
中周寮排水四號橋,120.22365,23.1239
溪南堤防排水3號橋,120.18874,23.09486
中州橋,120.19121,23.123055
新化橋,120.40215,23.05535
無名橋(N3-722),120.208135,23.18375
大塭寮排水9號橋,120.17692,23.102985
金砂橋,120.21061,23.156875
牛稠橋-720,120.372115,23.17538
草山三號橋,120.43552,23.002865
中周寮排水1號橋,120.2097,23.13202
劉厝分線水圳5號橋,120.184195,23.13896
牛港嶺二號橋,120.406045,23.06046
無名橋(56-720),120.32944,23.17902
施寮排水1號橋,120.209485,23.148655
無名橋(55-720),120.32125,23.1808
西港排水1號橋,120.20594,23.12724
後營排水1號橋,120.22201,23.15133
無名橋(N2-717),120.239215,22.93791
溪埔寮排水2號橋,120.18938,23.088755
施寮排水4號橋,120.210785,23.14402
下宅子排水4號橋,120.19632,23.150405
施寮排水2號橋,120.20998,23.146795
六雙橋,120.36424,23.172255
西港排水2號橋,120.204755,23.12705
鹽水坑二號橋,120.449055,23.001095
正德橋,120.092045,23.185395
太西橋,120.22835,23.1444
南海埔分線水圳4號橋,120.18565,23.11776
龍眼宅橋,120.483065,23.03424
後營排水4號橋,120.23319,23.140315
二重港橋,120.254435,23.202915
營北橋,120.216635,23.152205
苦苓腳橋,120.475495,23.03024
三角潭橋,120.431235,23.04209
重信橋,120.09361,23.15221
西港排水7號橋,120.190365,23.12586
三樂排水1號橋,120.201785,23.119155
草山七號橋,120.43448,22.98826
太西分線水圳2號橋,120.227615,23.14061
坑內大潭橋,120.48819,23.110505
中寮橋B,120.10788,23.149405
小埤頭橋,120.2295,23.19905
下幹排水1號橋,120.2084,23.11814
八葛橋,120.345265,23.17436
佳通橋,120.164185,23.14882
龍湖橋,120.271565,23.190605
新埔橋,120.3299,22.97135
下宅子排水2號橋,120.194455,23.15508
水圳橋-721,120.282805,23.195145
西港線水圳9號橋,120.19959,23.117285
下宅子排水5號橋,120.18851,23.14806
鎮安橋,120.1502,23.16922
草山四號橋,120.436815,22.99922
A幹線排水橋,120.194135,23.118955
溪埔寮北橋,120.18349,23.08694
無名橋(N1-724),120.092435,23.172745
無名橋(N9-722),120.177765,23.165555
草山一號橋,120.41989,23.01271
無名橋(草地橋),120.4035,23.005605
太西分線圳3號橋,120.229345,23.138885
溪南堤防排水4號橋,120.18655,23.094055
大石公橋,120.459005,23.029485
草山八號橋,120.434765,22.985215
保安橋(南160),120.23322,22.9265
大塭寮排水4號橋,120.1912,23.10575
溪埔寮排水1號橋,120.192055,23.090385
下幹排水3號橋,120.210425,23.1272
無名橋(19-721),120.212455,23.21163
新田橋,120.2567,22.958
芭拉湖橋,120.471035,23.06857
鈞惠橋,120.35451,22.9415
無名橋(16-718),120.338595,22.911385
岡林橋,120.41721,23.01643
西港線水圳2號橋,120.220685,23.143325
後營橋(原西港線水圳3號橋),120.21955,23.1395
溪南堤防排水1號橋,120.197035,23.09812
忠孝二號橋,120.17937,23.16504
草山六號橋,120.435915,22.990235
瓦搖水圳橋,120.305915,23.183005
西安橋,120.262595,23.20263
海寮橋-724,120.10925,23.125465
西港線外水圳1號橋,120.22051,23.14629
西庄一號橋,120.29802,23.18773
後庄橋,120.204835,23.18473
無名橋(N7-722),120.185305,23.165065
坑口二號橋,120.446785,23.030555
西港線水圳12號橋,120.186225,23.112005
西埔橋,120.44454,23.0425
無名橋(N22-717),120.25455,22.99288
下幹排水2號橋,120.20988,23.123155
福錦橋,120.24403,23.20751
南勢橋,120.18033,23.140865
西港水圳7號橋,120.20737,23.122675
三和橋,120.449095,23.054225
草山二號橋,120.42741,23.00815
總榮橋,120.271505,23.16362
牛稠一號橋,120.48892,23.09483
三結義碑,120.31614,23.21482
西港排水5號橋,120.19628,23.12497
西港線水圳15號橋,120.1753,23.107355
溪南堤防排水6號橋,120.175365,23.08825
檨仔林橋,120.230645,23.141835
太西線分圳1號橋,120.22596,23.14224
無名橋(48-713),120.44888,22.9953
無名橋(N5-717),120.248815,22.91094
西港線水圳11號橋,120.1934,23.11285
西港排水6號橋,120.193845,23.12532
溪埔寮橋,120.1859,23.0877
大甲二號橋,120.20927,22.925125
溪南堤防排水5號橋,120.182815,23.09234
劉厝分線水圳3號橋,120.19809,23.14628
正道橋,120.19809,22.922645
玉南2號橋,120.459785,23.062685
太西分線水圳4號橋,120.22799,23.135235
劉厝分線水圳4號橋,120.18913,23.142075
葫蘆埤出水口,120.294735,23.200425
車路墘一號橋,120.22705,22.92815
三樂排水2號橋,120.205035,23.111385
湖山橋,120.352465,23.21276
鯽潭橋,120.25046,22.99117
第一號橋(原中協北水圳橋),120.35057,23.2029
弓崎橋,120.40597,22.958685
溪尾橋-713,120.417735,23.02899
溪南堤防排水2號橋,120.19133,23.09585
無名橋(N8-722),120.17595,23.1657
堤內橋,120.43106,23.00501
無名橋(N7-717),120.25451,22.91443
大坪2號橋,120.39399,22.93154
劉厝分線水圳2號橋,120.205295,23.151385
無名橋(N24-717),120.251975,22.978475
草山五號橋,120.437645,22.993105
中西橋,120.44493,23.04708
無名橋(N6-722),120.19345,23.165015
義勇橋,120.331655,23.19431
無名橋(43-713),120.44713,23.000295
無名橋(N23-717),120.25127,22.97799
無名橋(13-720),120.332365,23.20395
大昌一號橋,120.312455,22.99508
忠孝一號橋,120.18032,23.16465
嘉南橋-720,120.36413,23.21535
無名橋(N9-717),120.22825,22.92804
埔尾橋-716,120.460655,23.04737
寶發橋,120.267375,22.981045
無名橋(N14-715),120.520445,23.127565
洋子下橋,120.242625,22.95618
壽峰橋,120.510225,23.158915
觀音5號橋,120.535155,23.195295
後營2號橋,120.21791,23.138225
聖龍橋,120.253675,22.979395
南廓第一號橋,120.299105,23.23993
芋園橋,120.39185,22.97075
無名橋(50-713),120.442545,22.991815
平和橋-716,120.45282,23.060365
大坪橋(B),120.393715,22.925985
新寮北橋,120.20188,23.160035
西港線水圳5號橋,120.2155,23.1363
大坑橋-714,120.489925,23.11424
蕭瓏分線水圳3號橋,120.20704,23.1591
無名橋(49-713),120.44866,22.99503
鹽水坑一號橋,120.43883,22.99231
水坑橋,120.375025,22.96941
匙仔內橋(47-720),120.297045,23.21946
大寮排水1號橋(佳中橋),120.183915,23.141215
鹽水坑橋-713,120.44074,22.9943
無名橋(N6-717),120.2462,22.907
興化橋,120.386955,22.9266
尊水橋,120.36126,23.20503
隆西街,120.30512,23.191115
水琦橋,120.493095,23.10808
南北寮橋A,120.354595,22.972455
文賢橋,120.22989,22.934035
無名橋(11-720),120.32709,23.185155
官工三號橋,120.32289,23.211015
牛稠三號橋,120.49657,23.09203
無名橋(51-713),120.446105,22.991505
無名橋(N24-715),120.543365,23.21042
牛稠五號橋,120.25338,23.101245
大甲一號橋,120.21689,22.92614
三角堀橋,120.41759,23.004155
牛稠潭橋,120.312135,22.978865
土庫一號橋,120.25755,22.9816
楠坑橋,120.358105,22.915955
無名橋(N8-717),120.26067,22.93334
隆本二號北橋,120.31384,23.1991
無名橋(N4-717),120.2484,22.91157
水閘橋,120.34916,23.18841
中協橋,120.35093,23.197995
太子橋,120.260265,22.994025
中坑橋,120.494695,23.107745
西庄3號橋,120.303295,23.189385
下湖橋,120.303835,22.984965
豐盟橋,120.248185,22.91178
王萊園一號橋,120.511525,23.144325
無名橋(N12-717),120.26574,22.978625
車路墘二號橋,120.22605,22.9257
崎腳橋,120.370365,22.963875
無名橋(N1-717),120.24281,22.941645
無名橋(分歧站旁),120.3511,23.208205
無名橋(官田角秀山),120.337465,23.20758
苞子園橋,120.51327,23.12975
無名橋(26-720),120.366505,23.215785
無名橋(23-720),120.358515,23.21262
溪尾橋-716,120.45975,23.033791
玉南1號橋,120.46472,23.065395
尖山橋(舊),120.46763,23.066175
南寮橋,120.511195,23.176575
樂利橋,120.5384,23.21059
牛稠四號橋,120.50221,23.098005
大坑橋-719,120.39646,22.989225
德熙橋,120.22963,22.93947
榮橋,120.24187,22.917945
大崎橋(往舊社部落),120.36774,23.190415
水圳橋(南65),120.31643,23.18455
官工二號橋,120.32619,23.211435
鄉界橋-720,120.287035,23.199245
大溪橋-719,120.359975,22.94075
中農橋,120.26099,22.907275
望龍橋,120.362305,22.972075
中洲橋(中洲村),120.253985,22.908455
蜈埔橋,120.415765,22.94769
導水路二號橋,120.356895,23.206295
無名橋(N18-717),120.26434,22.980655
葫蘆埤溢水口,120.297605,23.202675
無名橋(N11-717),120.249,22.9413
枋仔湖支線橋,120.51823,23.138195
瓦嗂橋,120.309345,23.183725
無名橋(61-715),120.48159,23.18221
山尾橋,120.46022,23.06382
後坑四號橋,120.414075,23.08592
綠波橋,120.3312,22.959
西龜橋,120.35454,22.889975
中洲橋,120.25868,22.90712
觀音17號橋,120.47216,23.06531
無名橋(N16-717),120.254745,22.979895
枋仔湖一號橋,120.512805,23.14193
大溪洲橋,120.456855,23.0650155
無名橋(隆田後車站),120.320145,23.1914
進財橋,120.369565,22.997005
官田溪過水橋,120.35335,23.18768
牛稠二號橋,120.492115,23.09362
無名橋(25-720),120.36235,23.21461
無名橋(N14-717),120.25854,22.9533
灣潭橋,120.46777,23.169695
官工一號橋,120.3206,23.200765
無名橋(N20-717),120.2636,22.993235
大昌崎橋,120.354465,23.183585
茄苳橋-715,120.487865,23.1342
三進橋(舊),120.53936,23.210215
坑內一號橋,120.50115,23.109475
中洲橋(陸軍路),120.248975,22.918635
無名橋(N13-717),120.259915,22.965875
許溪橋,120.369775,22.987165
長興橋,120.46178,23.121305
憲政街橋,120.457155,23.121785
無名橋(83-715),120.526355,23.2151
玉南4號橋,120.457365,23.061625
仙倫橋,120.38832,22.926475
蘆芝潭橋,120.50049,23.199955
一甲橋,120.25615,22.98015
宵里橋,120.44966,23.12327
仁德一號橋,120.24784,22.96722
無名橋(N10-717),120.24719,22.96091
無名橋(78-715),120.52558,23.19664
鳳興橋,120.491345,23.167455
中埤溝橋,120.332125,23.20605
無名橋(07-720),120.339985,23.18051
無名橋(91-715),120.47131,23.201455
無名橋(87-715),120.474435,23.19342
玉南3號橋,120.458025,23.06243
三甲橋,120.23774,22.928085
水圳橋(南120),120.345345,23.1853
無名橋(N17-717),120.2633,22.96643
無名橋(N13-715),120.488315,23.13763
無名橋(N23-715),120.54259,23.21003
深坑橋-714,120.478935,23.1206
無名橋(V53-730),120.27624,23.299895
溪子巷橋,120.26645,22.9376
檳榔宅橋,120.40058,22.944175
菁寮橋A,120.344585,23.377255
內割橋,120.499185,23.10671
無名橋(07-731),120.352,23.324995
東勢坑橋,120.52678,23.197145
無名橋(V61-730),120.26958,23.294755
無名橋(V52-730),120.28891,23.309545
無名橋(N19-715),120.54289,23.185305
深山橋,120.53309,23.1634
後坑橋,120.419785,23.07714
大崎村橋,120.36968,23.193285
無名橋(N27-715),120.479535,23.187435
無名橋(35-720),120.320055,23.185485
鏡面二號橋,120.4956,23.05892
三進橋(新),120.548875,23.21036
無名橋(N17-715),120.541445,23.184375
港仔橋,120.25169,22.907915
無名橋(N19-717),120.265265,22.993355
無名橋(N21-717),120.2581,22.993905
王萊園二號橋,120.50967,23.14404
清沛橋,120.36805,22.99104
枋仔湖二號橋,120.5129,23.140345
無名橋(營區前),120.333345,23.18176
北勢大橋,120.51857,23.18071
平坑三號橋,120.6227,23.20285
砰仔寮橋,120.552965,23.2101
關山2號橋,120.564055,23.092485
無名橋(虎山橋),120.342995,22.95346
王萊園橋,120.5064,23.14001
白水溪1號橋,120.471825,23.35245
新埤橋,120.3147,23.343935
無名橋(V48-730),120.287925,23.31062
無名橋(N15-717),120.258745,22.953115
亞美坑橋(原關山11號橋),120.5862,23.16304
莊敬橋,120.53314,23.2133
無名橋(V55-730),120.281545,23.299775
竹新橋A,120.30406,23.34252
六重溪一號橋,120.46164,23.310295
九天橋,120.516165,23.179955
平坑一號橋,120.620845,23.19542
平坑二號橋,120.621535,23.196615
鎮山橋,120.543425,23.21149
坑口橋,120.44956,23.035085
無名橋(12-715),120.494175,23.136825
忠孝橋,120.32038,23.353505
小火坑二號橋,120.503045,23.110395
信義橋-715,120.54076,23.221045
榮光橋,120.529,23.195645
竹北橋,120.413205,23.371015
自強橋-715,120.534885,23.21117
後壁坑橋,120.44357,23.12774
官真埔橋,120.501125,23.06482
後鎮橋(原無名橋N3),120.312475,23.334035
內層林橋,120.45355,23.10275
杭內橋,120.45439,23.330595
坑仔內橋,120.47166,23.200995
貓兒干橋,120.437205,23.104745
無名橋(V56-730),120.2813,23.29955
內拷潭橋,120.375915,22.988355
密婆穴橋,120.443965,23.10641
無名橋(V59-730),120.286785,23.299505
新社橋-714,120.47038,23.14704
草人坑橋,120.587745,23.154295
無名橋(V9-731),120.322275,23.35515
無名橋(V51-730),120.29015,23.30916
大崎橋(藝術學院側門),120.37267,23.1897
關山5號橋,120.566605,23.106545
檨仔林橋,120.45354,23.33084
下茄苳橋,120.36546,23.354055
無名橋(36-720),120.325185,23.186415
深坑橋-715,120.476235,23.189345
福森橋,120.474605,23.063775
松腳橋,120.430855,23.098635
牛坑橋,120.5079,23.133695
草山橋,120.52084,23.16224
民生橋-715,120.537915,23.210605
平坑四號橋,120.623475,23.20419
刺桐腳橋,120.41643,23.073865
無名橋(89-715),120.47313,23.19472
隙口橋,120.385515,23.39095
關山1號橋,120.553585,23.06922
無名橋(16-715),120.521245,23.180865
無名橋(N18-715),120.54207,23.18497
仁愛橋-731,120.31719,23.347365
無名橋(92-715),120.477715,23.2069
東秀橋,120.331815,23.33636
坑內七鄰橋,120.49977,23.10835
仕安橋,120.322125,23.35514
無名橋(V18-731),120.34924,23.360925
復興橋-715,120.53791,23.21484
新光橋,120.52864,23.213185
大堀橋,120.52731,23.214485
關山17號橋,120.615965,23.223785
芋匏橋,120.42984,23.07458
廓腳橋,120.452265,23.106945
無名橋(V60-730),120.2899,23.29925
無名橋(V15-731),120.332375,23.369325
竹圍後橋,120.296685,23.341365
無名橋(N6-731),120.329845,23.360675
玉豐橋,120.40573,23.376875
裕農橋,120.31235,23.3448
湖內橋,120.498195,23.06903
新嘉橋B,120.32261,23.37824
斗豐橋,120.44692,23.14218
廣安橋-731,120.375675,23.37609
竹新橋B,120.306215,23.34095
無名橋(V7-731),120.3302,23.34032
新嘉橋A,120.313505,23.36333
嘉安橋,120.36577,23.35029
無名橋(V54-730),120.27621,23.300095
旭村橋,120.526835,23.18312
三合林橋,120.461665,23.09287
無竹圍厝橋,120.389755,23.36614
竹新橋C,120.3081,23.35411
後坑三號橋,120.415535,23.081015
菁豐橋,120.34694,23.375625
下土溝橋,120.386225,23.37283
無名橋(V30-731),120.38021,23.33973
後壁(尾厝橋),120.36218,23.369565
博善橋,120.396225,23.388975
平路埠仔橋,120.370845,23.351145
無名橋(N11-715)(香梅二號橋),120.543965,23.180415
後蔀橋,120.33672,23.385705
魚寮橋(原漁寮橋),120.34071,23.369185
無名橋(V34-731),120.344935,23.342725
無名橋(N3-715),120.498685,23.13499
頭前溪-1,120.455905,23.104375
無名橋(N4-732),120.417145,23.37771
農埠橋,120.359755,23.36608
菁寮橋B,120.3328,23.38186
無名橋(S3-732),120.407345,23.369435
林子內橋,120.45982,23.36783
崎內農路第三號橋,120.46381,23.37397
慈光橋,120.4903,23.354575
龍山橋-733,120.50071,23.276685
第二號橋,120.40762,23.300975
無名橋(V12-731),120.31625,23.37523
後坑二號橋,120.416875,23.079305
無名橋(V10-731),120.30855,23.353925
關子嶺二號橋,120.50262,23.274545
下庄橋,120.401595,23.36792
無名橋(V21-731),120.35932,23.369065
本協橋(V28),120.38594,23.35625
無名橋(N2-731),120.339325,23.327355
無名橋(後壁橋),120.363215,23.37188
心樂橋,120.452875,23.365955
無名橋(S2-732),120.409125,23.37084
廣安橋-732,120.389535,23.39282
無名橋(V63-730),120.27503,23.286655
無名橋(V35-731),120.35335,23.33747
土溝橋,120.379345,23.374665
檳榔腳1號橋,120.46561,23.313645
慈聖橋,120.4217,23.337495
仁厚橋(原白水溪2號橋),120.46286,23.352905
溫泉橋,120.52531,23.12851
杭內橋(舊橋),120.4659,23.332525
無名橋(14-715),120.495375,23.16672
嘉田橋,120.38307,23.383975
鳳尾橋,120.32063,23.36121
無名橋(V31-731),120.387695,23.348665
草汴橋,120.456645,23.381305
侯伯橋(南90支),120.369655,23.36992
懷德橋,120.394315,23.391325
無名橋(N12-715)(香梅三號橋),120.548175,23.18037
協進橋,120.453515,23.35367
宅內1號橋,120.441265,23.249595
無名橋(24-731),120.35437,23.37087
無名橋(V14-731),120.322815,23.37725
龜殼橋,120.42526,23.085715
埔頭橋,120.49535,23.146855
本協橋(V27),120.385565,23.356395
無名橋(V32-731),120.307105,23.363965
茄平橋,120.354545,23.356975
無名橋(V62-730),120.274885,23.28837
六重溪四號橋,120.483345,23.31035
無名橋(N1-732),120.442185,23.32443
奇新橋,120.449435,23.37296
無名橋(S6-732),120.47417,23.341625
香蕉宅橋,120.47385,23.38511
無名橋(V16-731),120.332245,23.379225
崎內農路第二號橋,120.464625,23.37915
杭內2號橋,120.4681,23.332725
觀音21號橋,120.39453,23.39155
無名橋(V2-731),120.31522,23.344555
青葉橋,120.406415,23.337225
無名橋(N1-715),120.489185,23.1384
無名橋(N6-715),120.5144,23.13112
無名橋(N5-715),120.509625,23.13312
埤斗橋,120.409525,23.385615
芳興橋,120.38799,23.353415
木林橋,120.45205,23.35179
宅子內橋A,120.43924,23.24984
香蕉宅2號橋,120.47399,23.383905
善偉橋,120.454875,23.386675
柿子坪橋,120.43728,23.258075
六重溪三號橋,120.47918,23.30391
慈泰橋,120.43548,23.3349
荖葉橋-733,120.39368,23.267835
宅子內橋B,120.440225,23.247565
埤仔頭橋,120.43725,23.36702
崎內農路第一號橋,120.468075,23.38331
大洋橋,120.463935,23.264105
善典橋,120.45128,23.311085
下南勢橋,120.46357,23.248125
杭內1號橋,120.46836,23.332895
慈明橋,120.41931,23.40332
嘉南橋-734,120.36404,23.215325
無名橋(N3-732),120.4125,23.35464
聖榮橋,120.380305,23.30942
竹頭排橋,120.479095,23.283335
太城橋,120.43741,23.398185
無名橋(S4-732),120.406075,23.36853
宅內3號橋,120.440625,23.248525
枋子林橋,120.397075,23.30077
忠義橋,120.38265,23.2897
後坑橋,120.46637,23.25531
田寮橋,120.468775,23.26965
村協橋,120.464045,23.27829
深坑橋-733,120.462035,23.25616
崩崁橋,120.49097,23.29004
竹南橋-732,120.412185,23.367185
第十四號橋,120.40005,23.308205
北寮橋-733,120.45112,23.26297
吉林橋,120.38779,23.29473
東河橋,120.38825,23.2977
傑農橋,120.43437,23.312025
公館橋,120.439875,23.26756
五欉檨橋,120.437095,23.24551
宅內2號橋,120.44049,23.249015
大坑2號橋,120.452555,23.29581
埤角橋,120.47129,23.27993
清風橋,120.435235,23.28292
東榮橋,120.387345,23.32513
凍腳橋,120.50828,23.27412
無名橋(N3-734),120.343885,23.238205
綠蔭橋,120.398495,23.22286
第十二號橋,120.39225,23.30185
大坑1號橋,120.451485,23.287015
無名橋(54-733),120.384915,23.293905
關聖橋,120.46997,23.2799
菁埔橋,120.30765,23.239095
下溝橋,120.46151,23.09455
龜丹橋,120.48713,23.14082
嚴仔頂路二號橋,120.51842,23.148535
無名橋(N4-715),120.501345,23.135335
無名橋(11-715),120.495585,23.139615
抨坑水泥橋,120.605525,23.180475
山後野溪橋,120.47819,23.11367
右武衛橋,120.266465,23.22299
社區大橋,120.539565,23.203015
湖桶一號橋,120.44494,23.1357
坑尾橋,120.47341,23.194715
永泰橋,120.36656,23.288495
樹糖街橋,120.29489,23.29486
勵志橋,120.3175,23.269115
田中園橋,120.486935,23.0466
11號橋,120.383005,23.27024
尖山二號橋,120.411525,23.249395
頭前溪-2,120.455905,23.103125
嚴仔頂路一號橋,120.513135,23.141885
路東橋,120.336755,23.279265
善安橋,120.272675,23.13151
新寮四號路一號橋,120.52431,23.16171
無名橋(N9-734),120.330665,23.24129
北庄橋,120.48072,23.04801
大埤一號橋,120.24783,23.22673
草林坑橋(原關山10號橋),120.58767,23.15421
無名橋(28-742),120.424795,23.15344
自強橋-734,120.434885,23.2174
新寮橋,120.517515,23.161355
無名橋(N2-715),120.49199,23.135455
鏡山橋,120.46776,23.04237
無名橋(N30-741),120.285855,23.13306
嵌仔腳橋,120.443655,23.1492
興津橋,120.26282,23.320875
第1號橋,120.437555,23.22303
頂角橋-735,120.296095,23.21838
嘉福橋,120.327825,23.143815
無名橋(N1-736),120.29148,23.268535
無名橋(N25-741),120.31488,23.149065
永華橋,120.37145,23.24976
無名橋(09-742),120.35927,23.11257
7號橋,120.3749,23.24819
自強橋-735,120.28132,23.211675
火燒珠橋,120.28796,23.260245
無名橋(N11-741),120.305565,23.12594
無名橋(N10-736),120.367665,23.250085
荖葉橋-736,120.39361,23.26791
無名橋(N14-741),120.309055,23.120375
六麻圳橋,120.257585,23.222425
南勢坑一號橋,120.438455,23.210135
灣裡橋,120.291095,23.15335
青埔仔橋,120.445055,23.151495
無名橋(N10-734),120.330575,23.24112
甲東湖子內橋,120.359355,23.231175
興隆橋,120.267335,23.317105
洪厝寮橋,120.246775,23.280195
下中橋,120.249885,23.31536
頂洲橋,120.20006,23.27357
無名橋(24-742),120.42728,23.14552
無名橋(N15-715),120.51903,23.138075
大埤橋-735,120.2498,23.228845
尖山一號橋,120.413345,23.249455
無名橋(N8-734),120.35951,23.230165
無名橋(茄農二號橋),120.324705,23.102955
竹圍橋,120.2016,23.262585
無名橋(N9-736),120.368465,23.251745
紅花園橋,120.387815,23.15009
蔦松橋,120.272145,23.323925
無名橋(04-735),120.24756,23.22165
大匏橋,120.40756,23.134355
興農橋-737,120.243925,23.30625
人和橋,120.303845,23.28504
無名橋(09-735),120.24842,23.227435
無名橋(N5-734),120.29478,23.23682
火燒珠二號橋,120.28668,23.2576
王軍營橋,120.34907,23.294595
無名橋(30-742),120.42597,23.156175
無名橋(X12-744),120.28715,23.10425
頂洲二號橋,120.20366,23.267045
13號橋,120.3834,23.2817
北門橋-737,120.265375,23.323545
無名橋(N1-737),120.217975,23.262605
港頭橋,120.32786,23.252835
茄拔橋,120.323795,23.13882
豐平橋,120.221145,23.263195
無名橋(N6-736),120.37401,23.255835
黑橋,120.255675,23.21412
無名橋(N5-736),120.37717,23.2632
無名橋(N1-741),120.29922,23.1463
無名橋(N6-734),120.31759,23.253425
橋頭港橋,120.28371,23.22987
里仁橋,120.2659,23.324405
無名橋(N16-741),120.28471,23.132915
牛山橋-714,120.45861,23.100275
大豐橋,120.228675,23.26638
南勢坑2號橋,120.441285,23.20847
下窩橋,120.290495,23.2663655
營前南橋,120.26832,23.225975
無名橋(07-735),120.23756,23.235695
竹宅橋,120.41672,23.149765
東勢寮二號橋,120.320185,23.15342
莿桐寮橋,120.254775,23.284725
無名橋(N19-741),120.30825,23.137
大溪橋-735,120.26674,23.2203585
尖山橋-736,120.397055,23.235025
無名橋(N15-741),120.320215,23.15587
8號橋,120.377485,23.2542
蕃仔溝橋,120.41738,23.14888
茄拔放水路一號橋,120.32748,23.13207
竹仔腳橋,120.24102,23.27289
大豐寮橋,120.233485,23.223635
竹埔東橋,120.24864,23.2663
湖底橋,120.491935,23.04853
天保厝橋,120.23593,23.266745
無名橋(N2-736),120.3786,23.26384
中坑一號橋,120.39439,23.0928
無名橋(N12-741),120.3056,23.125885
羊稠厝橋,120.2138,23.28197
無名橋(N20-715),120.543295,23.18511
橋頭仔港橋(舊),120.28428,23.23077
北幹線第九號橋,120.380885,23.258255
無名橋(N1-744),120.3202,23.0766
孫厝橋,120.22474,23.294005
無名橋(N3-736),120.376225,23.26248
新厝橋,120.347295,23.265575
光文橋,120.302735,23.13993
桶仔腳橋,120.40408,23.258735
忠勇橋,120.275275,23.209415
嘉興橋,120.323485,23.137175
無名橋(N6-741),120.27525,23.140945
玉中橋,120.390255,23.09859
圍西橋,120.198655,23.263685
無名橋(N4-736),120.37471,23.258705
無名橋(N27-741),120.31105,23.155975
大內鄉界橋,120.35008,23.15063
無名橋(74-715),120.531005,23.211575
大內第一號橋,120.346055,23.15292
蔡頭埤坑橋,120.36367,23.280835
彎潭橋,120.3824,23.113475
大屯黑橋(原無名橋06-735),120.234865,23.234425
無名橋(N8-736),120.36968,23.253615
無名橋(N7-734),120.362835,23.231385
南勢坑3號橋,120.443245,23.208295
12號橋,120.38178,23.27521
無名橋(N2-737),120.246135,23.266265
無名橋(N18-741),120.325225,23.12536
無名橋(25-742),120.42323,23.14893
豐年橋,120.31756,23.28857
無名橋(N5-741),120.268055,23.138765
無名橋(N6-745),120.20314,23.089955
新吉西橋,120.200875,23.084985
無名橋(N22-741),120.3237,23.1254535
治水橋,120.26507,23.319705
嘉南橋-741,120.32332,23.13544
無名橋(N2-741),120.30311,23.139685
